Timestamp,String_ID,G_front,G_rear,T_cell,Voltage_V,Current_A,Label
'2025-01-19 14:11:47,1,741.67,111.25,43.72,41.73,13.0513,Short Circuit
'2025-01-16 14:08:26,2,742.88,111.43,40.46,21.51,11.0465,Healthy
'2025-01-06 08:08:25,2,424.1,63.61,34.09,1.82,7.4309,Short Circuit
'2025-01-09 14:55:29,1,588.63,88.29,36.29,4.06,9.3501,Healthy
'2025-01-26 13:39:01,1,812.93,121.94,43.61,68.22,0.6326,Shading
'2025-01-20 09:24:02,2,668.35,100.25,41.4,63.28,0.4799,Open Circuit
'2025-01-03 14:12:45,1,710.62,106.59,42.25,18.68,12.4967,Short Circuit
'2025-01-06 13:01:21,1,880.02,132.0,46.68,4.44,8.4394,Shading
'2025-01-17 16:04:34,1,398.48,59.77,30.72,36.22,0.3076,Open Circuit
'2025-01-30 13:12:03,1,890.07,133.51,47.12,9.03,8.4801,Shading
'2025-01-13 11:27:56,1,894.51,134.18,45.48,77.08,5.1754,Healthy
'2025-01-08 16:00:54,2,464.29,69.64,35.67,27.12,8.1408,Short Circuit
'2025-01-07 14:15:53,2,682.41,102.36,39.4,76.98,0.0,Open Circuit
'2025-01-15 09:47:40,2,738.93,110.84,42.37,77.89,0.0,Short Circuit
'2025-01-21 10:08:16,1,795.39,119.31,45.16,85.74,0.0578,Open Circuit
'2025-01-14 16:44:25,1,345.35,51.8,30.01,31.86,0.0,Short Circuit
'2025-01-18 14:29:42,1,724.79,108.72,42.78,39.8,1.0414,Shading
'2025-01-05 11:01:17,1,913.71,137.06,45.87,29.6,13.3051,Healthy
'2025-01-25 10:44:42,2,847.98,127.2,45.2,6.2,13.5125,Healthy
'2025-01-18 15:20:29,2,575.37,86.31,37.02,18.37,5.0595,Shading
'2025-01-10 09:44:36,1,703.78,105.57,39.68,58.52,4.8847,Healthy
'2025-01-27 07:35:36,1,394.18,59.13,32.83,17.36,0.3138,Open Circuit
'2025-01-06 11:14:40,1,934.33,140.15,49.03,6.26,0.7491,Open Circuit
'2025-01-28 09:44:45,1,698.15,104.72,42.44,52.0,0.0,Short Circuit
'2025-01-16 10:50:10,1,904.34,135.65,47.19,89.56,0.5064,Open Circuit
'2025-01-04 07:42:09,1,386.14,57.92,32.28,41.97,0.169,Open Circuit
'2025-01-14 08:01:35,2,436.27,65.44,31.42,12.96,6.4747,Healthy
'2025-01-24 13:53:52,1,825.56,123.83,46.1,85.36,0.3192,Open Circuit
'2025-01-29 14:09:32,1,742.24,111.34,43.35,56.43,0.0,Short Circuit
'2025-01-05 14:08:29,2,739.49,110.92,41.72,26.59,0.591,Open Circuit
'2025-01-02 09:07:36,1,581.87,87.28,35.73,54.61,0.4329,Open Circuit
'2025-01-01 14:11:19,2,722.6,108.39,41.93,77.06,0.0,Short Circuit
'2025-01-24 07:14:57,2,277.33,41.6,27.63,30.37,0.0,Short Circuit
'2025-01-16 11:16:28,1,942.22,141.33,49.26,23.13,0.7555,Open Circuit
'2025-01-20 10:40:06,2,914.23,137.13,46.17,66.3,7.9807,Healthy
'2025-01-22 09:56:36,2,746.74,112.01,42.35,27.79,6.3366,Shading
'2025-01-28 13:09:16,1,869.11,130.37,45.02,9.05,15.3028,Short Circuit
'2025-01-03 08:10:38,2,443.13,66.47,33.15,46.58,0.1274,Shading
'2025-01-04 08:17:36,2,488.72,73.31,33.52,36.31,0.3885,Open Circuit
'2025-01-03 13:39:38,1,800.69,120.1,42.22,76.35,0.5573,Open Circuit
'2025-01-07 09:04:40,2,625.97,93.9,38.82,6.12,5.9491,Shading
'2025-01-01 07:46:20,2,409.66,61.45,31.84,13.28,3.5984,Shading
'2025-01-28 08:42:06,2,500.37,75.06,36.07,56.14,0.0326,Open Circuit
'2025-01-23 10:55:26,2,936.99,140.55,48.37,70.76,0.7469,Open Circuit
'2025-01-25 10:34:35,2,857.81,128.67,46.59,24.18,12.7999,Healthy
'2025-01-02 16:42:17,2,319.97,48.0,28.8,37.71,0.0,Shading
'2025-01-20 09:18:53,2,616.71,92.51,37.77,31.8,10.8237,Short Circuit
'2025-01-26 11:52:33,1,973.26,145.99,47.58,3.73,17.1563,Short Circuit
'2025-01-27 14:49:16,2,663.07,99.46,37.96,43.1,6.9731,Healthy
'2025-01-30 14:38:18,2,692.11,103.82,42.03,14.05,10.6867,Healthy
'2025-01-02 08:17:51,1,449.18,67.38,32.62,41.41,2.4869,Healthy
'2025-01-29 13:08:33,2,896.56,134.48,45.85,96.56,0.0035,Healthy
'2025-01-14 14:20:29,1,729.07,109.36,41.86,78.94,0.3246,Healthy
'2025-01-18 10:08:22,2,795.2,119.28,43.11,52.63,0.6355,Open Circuit
'2025-01-08 08:48:32,2,530.67,79.6,34.64,40.22,0.4217,Open Circuit
'2025-01-14 14:10:26,1,706.13,105.92,40.09,72.12,0.0,Short Circuit
'2025-01-07 10:10:36,2,750.06,112.51,44.11,46.76,0.9694,Shading
'2025-01-18 10:45:18,1,876.69,131.5,46.09,25.16,15.4438,Short Circuit
'2025-01-20 07:50:31,2,410.35,61.55,33.87,25.72,7.1828,Short Circuit
'2025-01-14 09:06:03,2,635.89,95.38,39.25,51.51,0.5032,Open Circuit
'2025-01-10 09:14:59,1,688.68,103.3,42.47,51.07,0.7193,Shading
'2025-01-30 15:46:37,1,475.56,71.33,32.86,33.07,0.3783,Open Circuit
'2025-01-19 13:55:18,2,797.25,119.59,43.94,85.1,0.4816,Healthy
'2025-01-02 11:45:20,1,991.27,148.69,49.79,67.21,1.1285,Shading
'2025-01-09 11:49:20,2,909.4,136.41,48.7,0.69,0.729,Open Circuit
'2025-01-11 07:01:36,2,241.72,36.26,29.19,13.33,2.981,Healthy
'2025-01-15 08:30:58,2,530.8,79.62,35.76,1.44,9.3076,Short Circuit
'2025-01-06 12:23:49,2,894.22,134.13,44.99,64.81,0.0,Short Circuit
'2025-01-06 07:45:19,2,344.83,51.72,31.84,16.6,6.0359,Short Circuit
'2025-01-11 07:29:56,2,349.83,52.47,31.55,3.41,5.526,Healthy
'2025-01-06 12:52:50,1,892.6,133.89,45.08,11.97,15.7168,Short Circuit
'2025-01-07 11:19:40,1,955.58,143.34,47.16,97.26,0.4044,Open Circuit
'2025-01-13 07:22:34,1,312.7,46.9,30.22,9.29,4.6446,Healthy
'2025-01-12 07:22:11,1,324.46,48.67,31.17,22.89,0.3878,Shading
'2025-01-24 12:38:00,1,887.62,133.14,45.86,11.82,0.7107,Open Circuit
'2025-01-11 12:44:25,1,939.32,140.9,46.58,81.29,5.2524,Healthy
'2025-01-14 14:16:40,2,759.99,114.0,43.16,69.45,0.4382,Shading
'2025-01-07 09:10:11,2,669.62,100.44,41.13,73.47,0.0447,Open Circuit
'2025-01-15 13:16:58,1,842.37,126.36,45.09,56.32,0.0,Short Circuit
'2025-01-25 08:07:08,2,390.11,58.52,30.02,15.77,3.264,Shading
'2025-01-15 13:29:52,2,831.25,124.69,43.67,36.43,14.6275,Short Circuit
'2025-01-27 10:57:46,1,914.76,137.21,48.21,70.7,7.0039,Healthy
'2025-01-28 14:14:22,2,740.37,111.06,40.88,2.66,11.8165,Healthy
'2025-01-25 08:34:33,1,490.77,73.62,33.5,9.44,0.3908,Open Circuit
'2025-01-28 12:01:25,2,987.52,148.13,49.48,105.24,0.0,Healthy
'2025-01-03 16:03:40,1,441.97,66.3,33.37,26.77,5.0496,Healthy
'2025-01-27 10:38:12,2,885.78,132.87,46.65,0.32,0.7094,Open Circuit
'2025-01-09 07:00:58,2,272.44,40.87,26.62,30.21,0.053,Shading
'2025-01-10 16:43:01,2,357.29,53.59,30.16,14.12,3.0091,Shading
'2025-01-20 11:26:46,1,956.87,143.53,46.8,26.8,16.8615,Short Circuit
'2025-01-07 09:18:19,2,643.25,96.49,40.64,21.06,5.6259,Shading
'2025-01-08 10:41:41,2,852.3,127.84,45.11,51.5,1.1263,Shading
'2025-01-14 12:59:17,1,863.54,129.53,45.68,64.4,7.2281,Healthy
'2025-01-27 07:29:55,2,346.94,52.04,31.57,22.47,0.4526,Shading
'2025-01-08 07:45:08,1,372.28,55.84,32.29,31.31,0.2934,Open Circuit
'2025-01-02 11:35:46,2,989.27,148.39,50.11,77.24,0.0,Short Circuit
'2025-01-21 12:47:31,2,882.92,132.44,45.74,16.83,15.551,Short Circuit
'2025-01-28 14:28:34,2,669.89,100.48,39.66,37.24,0.9605,Shading
'2025-01-15 13:45:06,1,792.72,118.91,42.88,10.7,0.6338,Open Circuit
'2025-01-21 11:33:03,1,946.98,142.05,49.07,56.69,0.7591,Open Circuit
'2025-01-29 07:22:43,2,333.47,50.02,31.4,35.94,0.1678,Open Circuit
'2025-01-12 12:37:17,1,952.85,142.93,48.35,17.08,0.7637,Open Circuit
'2025-01-02 16:49:15,2,271.35,40.7,27.11,7.97,0.2154,Open Circuit
'2025-01-09 14:54:29,1,564.6,84.69,38.42,43.48,0.5679,Shading
'2025-01-08 15:13:29,2,582.95,87.44,39.29,21.47,10.238,Short Circuit
'2025-01-23 08:44:47,1,522.79,78.42,36.76,32.4,9.1611,Short Circuit
'2025-01-09 12:13:51,2,968.37,145.26,49.15,30.49,14.169,Healthy
'2025-01-03 07:25:19,2,364.52,54.68,29.83,29.17,0.3615,Shading
'2025-01-13 08:52:54,1,524.82,78.72,36.51,39.74,4.5812,Healthy
'2025-01-22 15:50:11,1,487.06,73.06,34.86,6.98,8.5371,Short Circuit
'2025-01-01 08:40:12,1,559.3,83.9,36.55,59.28,0.1176,Shading
'2025-01-23 14:17:31,2,726.57,108.98,42.53,7.47,11.515,Healthy
'2025-01-22 15:34:01,1,504.11,75.62,36.12,41.79,3.6958,Healthy
'2025-01-09 07:22:19,1,325.22,48.78,31.08,6.06,3.0231,Shading
'2025-01-11 11:00:50,1,891.23,133.68,47.89,40.19,7.0525,Shading
'2025-01-15 07:25:18,1,285.19,42.78,29.19,2.07,4.5151,Healthy
'2025-01-07 14:40:00,1,641.56,96.23,38.78,71.26,0.0,Short Circuit
'2025-01-17 12:40:06,2,964.14,144.62,49.9,43.85,12.6295,Healthy
'2025-01-10 12:57:30,1,905.64,135.85,47.27,8.8,14.3919,Healthy
'2025-01-03 14:20:02,2,671.26,100.69,39.89,33.46,11.7922,Short Circuit
'2025-01-23 07:25:03,2,283.57,42.54,28.78,5.2,0.2253,Open Circuit
'2025-01-21 10:54:50,2,923.34,138.5,47.17,36.18,7.6901,Shading
'2025-01-05 12:15:16,1,934.82,140.22,49.44,39.22,12.665,Healthy
'2025-01-25 13:07:53,1,928.58,139.29,47.78,43.7,16.3701,Short Circuit
'2025-01-05 14:01:04,1,773.04,115.96,41.43,15.19,0.6177,Open Circuit
'2025-01-14 13:03:19,1,888.42,133.26,45.29,56.84,9.6532,Short Circuit
'2025-01-26 12:19:09,2,973.27,145.99,48.35,10.56,17.1623,Short Circuit
'2025-01-09 16:35:43,2,281.31,42.2,29.06,3.76,2.6469,Shading
'2025-01-21 11:33:57,2,946.07,141.91,48.9,99.45,0.0494,Shading
'2025-01-09 09:56:06,1,771.51,115.73,41.43,85.2,0.0,Shading
'2025-01-14 13:05:17,2,895.07,134.26,47.91,93.69,0.6527,Healthy
'2025-01-18 10:18:53,1,828.81,124.32,44.15,11.96,13.0271,Healthy
'2025-01-10 13:01:17,2,937.52,140.63,48.88,87.48,0.6501,Open Circuit
'2025-01-15 15:02:22,2,602.99,90.45,38.48,40.18,3.0227,Short Circuit
'2025-01-29 08:29:00,1,517.26,77.59,37.18,57.24,0.0306,Shading
'2025-01-01 13:17:03,2,868.14,130.22,46.02,5.04,15.2927,Short Circuit
'2025-01-02 12:28:26,1,979.27,146.89,47.68,88.12,4.5402,Healthy
'2025-01-20 12:15:26,2,922.87,138.43,48.31,85.04,3.7946,Healthy
'2025-01-08 11:38:32,1,940.86,141.13,46.24,102.01,0.0,Shading
'2025-01-03 14:19:41,2,712.16,106.82,39.76,8.24,0.5686,Open Circuit
'2025-01-04 07:43:09,2,423.48,63.52,31.47,5.86,7.4115,Short Circuit
'2025-01-29 14:36:57,2,713.73,107.06,40.1,13.83,0.57,Open Circuit
'2025-01-06 13:46:30,2,805.17,120.78,44.61,41.96,14.1746,Short Circuit
'2025-01-27 11:35:36,2,900.19,135.03,48.92,96.26,0.0,Shading
'2025-01-28 14:28:07,2,666.45,99.97,40.46,29.67,8.9204,Healthy
'2025-01-24 14:14:25,2,750.9,112.63,42.25,6.56,13.2051,Short Circuit
'2025-01-23 10:35:03,2,881.24,132.19,47.81,82.43,0.4053,Shading
'2025-01-04 09:55:32,2,742.03,111.3,43.55,1.78,0.5935,Open Circuit
'2025-01-30 07:48:41,2,395.4,59.31,29.94,46.27,0.0,Short Circuit
'2025-01-15 08:55:39,1,563.32,84.5,36.02,41.46,5.1341,Healthy
'2025-01-18 08:51:26,1,593.58,89.04,35.91,9.81,0.4731,Open Circuit
'2025-01-04 10:49:14,2,878.68,131.8,47.57,12.88,0.704,Open Circuit
'2025-01-27 15:37:31,2,499.15,74.87,35.55,48.47,2.0799,Healthy
'2025-01-08 07:24:51,1,337.57,50.64,30.31,7.65,0.2684,Open Circuit
'2025-01-12 10:44:18,2,902.93,135.44,48.77,76.14,5.46,Healthy
'2025-01-07 07:26:50,1,322.88,48.43,27.81,35.19,0.1604,Open Circuit
'2025-01-07 13:00:08,2,860.84,129.13,47.38,81.24,0.5916,Open Circuit
'2025-01-08 10:10:51,1,839.73,125.96,45.07,18.07,14.7859,Short Circuit
'2025-01-09 07:02:19,2,282.84,42.43,28.54,24.68,0.0,Short Circuit
'2025-01-04 10:23:13,2,817.21,122.58,44.33,0.07,13.0769,Healthy
'2025-01-19 08:14:16,1,467.1,70.06,32.79,53.4,0.0,Healthy
'2025-01-03 08:10:44,2,452.38,67.86,35.19,8.68,7.9304,Short Circuit
'2025-01-09 12:31:33,2,977.01,146.55,47.54,72.33,0.9757,Shading
'2025-01-12 07:00:07,1,278.47,41.77,30.22,13.2,0.2214,Open Circuit
'2025-01-22 09:05:22,2,599.92,89.99,39.57,67.3,0.0,Open Circuit
'2025-01-06 09:39:28,1,703.13,105.47,40.4,43.55,0.5615,Open Circuit
'2025-01-29 09:19:16,2,664.42,99.66,39.68,69.38,0.1424,Shading
'2025-01-13 10:17:30,1,844.47,126.67,43.72,32.85,7.066,Shading
'2025-01-14 11:28:44,2,922.46,138.37,48.41,54.49,10.2675,Healthy
'2025-01-14 15:24:11,2,560.91,84.14,37.72,12.26,8.6084,Healthy
'2025-01-30 13:09:53,1,890.59,133.59,48.62,2.66,15.7063,Short Circuit
'2025-01-26 08:00:28,2,424.9,63.74,33.11,7.53,7.4418,Short Circuit
'2025-01-03 12:06:19,2,922.98,138.45,47.34,76.63,0.0,Short Circuit
'2025-01-09 16:55:35,2,329.85,49.48,30.49,34.35,0.9826,Healthy
'2025-01-24 13:53:02,1,784.2,117.63,42.67,47.75,13.7558,Short Circuit
'2025-01-18 11:29:49,1,934.03,140.1,49.93,86.07,3.7334,Healthy
'2025-01-15 15:57:08,1,390.15,58.52,31.29,3.19,3.7053,Shading
'2025-01-08 14:04:53,1,766.36,114.95,42.77,23.64,13.4802,Short Circuit
'2025-01-10 14:18:20,1,731.57,109.74,42.55,44.19,8.1446,Healthy
'2025-01-13 14:33:47,1,648.59,97.29,39.46,28.82,5.217,Shading
'2025-01-07 12:19:39,2,905.45,135.82,45.36,28.64,15.9452,Short Circuit
'2025-01-05 07:06:47,1,252.14,37.82,25.59,24.26,1.3165,Healthy
'2025-01-10 16:14:34,2,385.95,57.89,32.73,22.83,6.7584,Short Circuit
'2025-01-30 14:04:11,1,745.92,111.89,44.27,55.16,0.0,Short Circuit
'2025-01-14 07:42:18,1,353.36,53.0,32.05,35.07,0.1714,Shading
'2025-01-21 08:18:01,1,465.66,69.85,33.88,46.48,0.2037,Shading
'2025-01-06 16:56:06,2,262.43,39.36,26.69,15.39,3.1207,Healthy
'2025-01-21 11:27:19,2,926.58,138.99,46.95,61.39,1.1013,Shading
'2025-01-05 16:43:41,1,303.38,45.51,28.2,10.95,2.6134,Shading
'2025-01-17 12:52:25,1,916.19,137.43,49.02,39.36,16.1607,Short Circuit
'2025-01-08 14:09:12,1,719.21,107.88,40.44,24.82,12.6377,Short Circuit
'2025-01-13 11:38:32,1,908.48,136.27,47.83,68.99,0.7238,Open Circuit
'2025-01-10 14:05:11,2,713.3,106.99,41.43,3.56,6.8255,Shading
'2025-01-06 09:29:31,1,676.1,101.41,39.61,36.25,4.9599,Shading
'2025-01-02 07:39:44,1,410.38,61.56,33.25,20.15,0.3267,Open Circuit
'2025-01-27 16:37:53,1,329.48,49.42,31.69,22.89,3.3341,Healthy
'2025-01-13 09:27:41,1,656.73,98.51,41.56,40.4,7.2318,Healthy
'2025-01-03 15:40:58,2,489.85,73.48,35.57,45.76,2.4753,Healthy
'2025-01-02 12:46:02,2,886.81,133.02,47.71,25.77,7.9008,Shading
'2025-01-03 16:50:16,1,323.86,48.58,31.54,13.45,5.6682,Short Circuit
'2025-01-24 16:14:18,1,397.12,59.57,31.17,2.27,6.3016,Healthy
'2025-01-28 13:26:30,2,891.19,133.68,48.05,86.18,0.5603,Open Circuit
'2025-01-10 09:48:25,2,769.98,115.5,42.42,80.0,1.2089,Healthy
'2025-01-20 09:19:28,2,620.76,93.11,36.8,11.24,10.8899,Short Circuit
'2025-01-09 11:25:02,2,941.21,141.18,46.53,65.21,0.0,Short Circuit
'2025-01-13 13:48:37,2,759.86,113.98,43.45,6.4,7.2492,Shading
'2025-01-01 15:19:30,1,577.89,86.68,37.42,2.25,5.5246,Shading
'2025-01-06 15:21:04,2,557.75,83.66,38.51,61.74,0.0,Short Circuit
'2025-01-17 07:22:45,2,324.48,48.67,30.7,28.35,2.2078,Healthy
'2025-01-28 08:44:57,1,560.29,84.04,36.7,29.71,9.8287,Short Circuit
'2025-01-05 13:22:53,1,856.36,128.45,47.42,45.56,15.0946,Short Circuit
'2025-01-08 14:50:32,2,576.7,86.5,36.61,60.77,0.1304,Shading
'2025-01-01 12:14:05,2,907.7,136.15,46.46,10.6,8.6202,Shading
'2025-01-20 12:37:40,1,918.47,137.77,47.6,12.33,0.7359,Open Circuit
'2025-01-11 15:41:06,1,493.43,74.01,34.2,28.68,0.393,Open Circuit
'2025-01-24 07:09:12,1,257.63,38.64,27.73,20.8,0.2038,Open Circuit
'2025-01-13 15:59:33,2,385.02,57.75,33.19,20.69,2.8667,Shading
'2025-01-25 07:11:12,2,332.22,49.83,30.19,17.02,0.2641,Open Circuit
'2025-01-21 14:20:17,2,719.15,107.87,42.32,40.92,0.5748,Open Circuit
'2025-01-12 12:18:23,2,898.28,134.74,48.48,34.93,12.4977,Healthy
'2025-01-04 15:26:24,1,518.71,77.81,37.06,26.54,0.4137,Open Circuit
'2025-01-25 07:03:43,2,285.79,42.87,26.63,24.97,0.0,Short Circuit
'2025-01-19 12:32:58,2,894.34,134.15,45.49,62.52,8.2999,Healthy
'2025-01-18 12:44:12,1,905.52,135.83,47.99,27.91,13.3108,Healthy
'2025-01-24 15:18:10,2,589.58,88.44,36.14,11.24,10.3399,Short Circuit
'2025-01-24 13:20:29,1,838.33,125.75,44.67,66.54,0.0,Short Circuit
'2025-01-29 16:12:53,2,349.98,52.5,31.31,5.85,0.2784,Open Circuit
'2025-01-14 15:03:30,1,595.67,89.35,36.13,55.19,3.0264,Healthy
'2025-01-15 09:57:17,2,718.2,107.73,42.05,11.83,12.6289,Short Circuit
'2025-01-29 08:29:57,1,532.6,79.89,35.24,29.97,9.3369,Short Circuit
'2025-01-21 07:54:23,1,378.21,56.73,29.69,23.2,0.5177,Shading
'2025-01-23 15:40:08,1,472.11,70.82,36.08,44.35,0.0,Short Circuit
'2025-01-22 09:21:49,2,695.55,104.33,38.93,20.23,0.5552,Open Circuit
'2025-01-26 13:09:12,2,887.4,133.11,47.65,33.21,7.4939,Shading
'2025-01-21 09:57:25,2,807.43,121.11,43.18,7.11,0.6457,Open Circuit
'2025-01-26 10:38:05,1,843.35,126.5,46.11,70.96,0.636,Shading
'2025-01-07 12:29:40,1,949.47,142.42,48.44,87.08,0.0,Short Circuit
'2025-01-05 10:37:52,1,839.06,125.86,43.95,27.5,12.2014,Healthy
'2025-01-26 16:55:44,1,328.83,49.32,28.95,22.44,4.5375,Short Circuit
'2025-01-10 09:20:37,2,664.24,99.64,39.38,60.93,0.4995,Open Circuit
'2025-01-04 16:35:47,1,326.59,48.99,29.05,1.49,3.1094,Shading
'2025-01-30 15:31:11,2,527.95,79.19,37.4,58.17,0.3123,Healthy
'2025-01-12 15:31:22,2,460.29,69.04,35.08,47.57,0.2752,Open Circuit
'2025-01-10 14:29:25,2,641.5,96.22,37.79,36.1,0.5117,Open Circuit
'2025-01-18 16:39:55,2,345.05,51.76,29.15,12.8,0.2742,Open Circuit
'2025-01-28 14:55:56,1,570.28,85.54,37.13,5.06,5.4235,Shading
'2025-01-22 16:01:01,2,415.07,62.26,31.13,46.79,0.0283,Shading
'2025-01-01 15:50:45,1,424.91,63.74,30.97,35.85,0.3727,Shading
'2025-01-09 07:56:21,1,433.82,65.07,33.93,24.43,0.3455,Open Circuit
'2025-01-13 14:42:20,2,606.29,90.94,38.8,37.96,0.7946,Shading
'2025-01-25 11:12:20,2,875.34,131.3,48.14,18.77,0.7015,Open Circuit
'2025-01-17 16:06:03,2,402.67,60.4,32.85,30.85,0.4241,Shading
'2025-01-01 10:28:47,2,805.18,120.78,43.61,46.44,1.1118,Shading
'2025-01-22 08:26:33,1,480.58,72.09,35.63,36.65,0.382,Open Circuit
'2025-01-17 08:33:15,2,551.6,82.74,37.49,52.55,0.0,Short Circuit
'2025-01-19 11:41:00,2,969.18,145.38,49.42,93.49,0.0,Short Circuit
'2025-01-11 13:47:30,1,753.63,113.04,43.38,63.87,0.5893,Open Circuit
'2025-01-19 16:58:27,2,288.21,43.23,30.42,31.63,0.1266,Open Circuit
'2025-01-26 16:40:16,1,285.71,42.86,26.65,18.7,0.3737,Shading
'2025-01-09 07:08:35,1,296.71,44.51,30.71,18.67,0.3987,Shading
'2025-01-28 09:16:04,1,688.1,103.22,38.99,40.26,7.9248,Healthy
'2025-01-10 11:29:25,2,982.99,147.45,49.15,65.5,0.7875,Open Circuit
'2025-01-09 09:43:19,2,723.3,108.49,42.74,43.07,12.7179,Short Circuit
'2025-01-02 09:33:12,2,646.48,96.97,39.71,35.63,11.356,Short Circuit
'2025-01-22 13:21:04,1,835.13,125.27,46.82,62.59,6.909,Healthy
'2025-01-15 16:04:00,1,388.22,58.23,33.45,40.56,0.0,Short Circuit
'2025-01-09 07:49:38,1,386.22,57.93,31.06,4.4,6.758,Short Circuit
'2025-01-24 09:39:21,1,762.3,114.35,42.96,34.51,10.1,Healthy
'2025-01-07 11:43:33,2,907.96,136.19,47.26,24.97,8.1549,Shading
'2025-01-03 09:54:05,1,799.36,119.9,43.83,35.08,0.6394,Open Circuit
'2025-01-21 12:01:25,1,931.94,139.79,46.45,57.9,15.5004,Short Circuit
'2025-01-24 11:06:12,1,937.04,140.56,48.6,88.37,3.2887,Healthy
'2025-01-02 10:22:38,1,782.91,117.44,42.06,35.66,10.3473,Healthy
'2025-01-07 13:27:03,1,873.0,130.95,45.55,46.22,10.6147,Healthy
'2025-01-11 07:00:28,1,245.97,36.9,26.88,11.07,1.9973,Shading
'2025-01-20 12:30:30,1,893.46,134.02,45.03,88.82,0.261,Shading
'2025-01-21 12:47:18,2,925.41,138.81,47.49,55.75,16.2172,Short Circuit
'2025-01-04 15:12:28,2,539.57,80.93,35.65,42.95,4.3116,Healthy
'2025-01-20 10:34:40,2,884.9,132.74,48.33,79.06,4.3089,Healthy
'2025-01-08 08:47:26,2,525.1,78.76,36.12,7.44,8.2393,Healthy
'2025-01-20 15:13:29,1,538.87,80.83,34.62,45.9,3.7096,Healthy
'2025-01-19 12:32:27,1,970.05,145.51,49.23,5.03,15.5195,Healthy
'2025-01-18 14:32:56,2,699.38,104.91,42.0,26.61,9.8406,Healthy
'2025-01-27 11:59:33,2,958.75,143.81,49.47,23.54,0.7689,Open Circuit
'2025-01-21 10:19:36,2,785.91,117.89,43.81,81.69,1.1224,Healthy
'2025-01-17 14:58:03,2,552.2,82.83,37.99,30.31,6.6936,Healthy
'2025-01-30 14:45:22,2,596.72,89.51,39.77,18.32,8.8025,Healthy
'2025-01-04 15:18:55,2,532.74,79.91,35.33,53.08,1.8732,Healthy
'2025-01-26 13:04:31,2,874.86,131.23,47.78,17.13,15.423,Short Circuit
'2025-01-10 11:09:20,1,900.71,135.11,48.23,59.74,1.0672,Shading
'2025-01-15 10:11:36,2,806.97,121.05,45.5,87.04,0.0132,Shading
'2025-01-21 16:40:28,2,283.76,42.56,26.97,25.03,0.222,Open Circuit
'2025-01-07 10:50:18,1,918.37,137.76,48.33,92.31,0.4436,Open Circuit
'2025-01-28 12:46:14,1,903.49,135.52,45.9,10.14,14.3104,Healthy
'2025-01-20 11:43:26,1,902.02,135.3,47.79,6.64,8.6329,Shading
'2025-01-15 14:35:44,1,703.13,105.47,40.74,65.65,0.5155,Open Circuit
'2025-01-19 16:24:29,2,347.09,52.06,28.51,16.12,4.6308,Healthy
'2025-01-18 11:42:48,1,903.52,135.53,47.0,88.54,0.5395,Open Circuit
'2025-01-16 15:12:29,1,541.09,81.16,36.0,27.12,6.9175,Healthy
'2025-01-07 12:58:43,1,948.76,142.31,49.82,64.22,1.0858,Shading
'2025-01-14 07:05:35,2,293.39,44.01,28.54,26.78,0.2149,Shading
'2025-01-15 13:44:11,1,764.8,114.72,44.79,63.13,0.6227,Shading
'2025-01-26 15:29:48,2,543.54,81.53,37.81,25.66,4.2802,Shading
'2025-01-28 08:54:49,2,589.77,88.47,36.74,40.0,0.47,Open Circuit
'2025-01-08 10:30:12,1,871.36,130.7,46.52,35.72,11.9343,Healthy
'2025-01-27 15:05:47,2,612.65,91.9,39.25,33.2,4.4762,Shading
'2025-01-09 10:18:24,1,827.28,124.09,43.12,80.01,2.7919,Healthy
'2025-01-24 07:17:09,2,307.37,46.11,30.37,0.9,0.2444,Open Circuit
'2025-01-02 14:07:46,1,786.1,117.92,44.58,77.11,0.2805,Shading
'2025-01-08 08:26:56,2,495.66,74.35,33.29,5.17,4.6956,Shading
'2025-01-16 10:27:38,2,881.59,132.24,44.93,25.75,13.08,Healthy
'2025-01-19 13:42:00,1,836.85,125.53,45.92,1.71,14.7408,Short Circuit
'2025-01-10 16:19:06,2,332.13,49.82,29.97,39.08,0.0,Healthy
'2025-01-23 11:28:35,1,948.55,142.28,46.98,78.3,6.1687,Healthy
'2025-01-05 15:27:11,2,560.19,84.03,37.35,46.15,0.4424,Open Circuit
'2025-01-15 08:37:00,1,531.09,79.66,34.56,8.65,8.2861,Healthy
'2025-01-29 13:53:33,2,808.78,121.32,44.92,73.34,3.8994,Healthy
'2025-01-02 08:19:47,1,427.14,64.07,34.48,13.93,7.4856,Short Circuit
'2025-01-07 08:29:34,2,549.29,82.39,37.79,48.16,0.4076,Shading
'2025-01-15 15:31:10,2,526.18,78.93,35.97,56.19,0.2326,Open Circuit
'2025-01-18 11:01:44,2,911.78,136.77,47.23,44.03,6.9878,Shading
'2025-01-21 12:44:46,1,892.39,133.86,47.57,44.91,0.715,Open Circuit
'2025-01-22 15:34:42,2,530.04,79.51,35.94,43.31,0.4191,Open Circuit
'2025-01-29 10:34:54,1,853.67,128.05,44.8,27.18,15.0296,Short Circuit
'2025-01-21 13:11:05,2,840.14,126.02,43.25,83.95,0.4837,Open Circuit
'2025-01-18 16:01:02,2,438.65,65.8,33.3,24.32,5.333,Healthy
'2025-01-02 11:16:23,2,954.0,143.1,47.71,87.67,0.4781,Shading
'2025-01-23 11:07:23,1,927.42,139.11,48.57,83.46,0.5167,Shading
